source,source_place_id,name,region,sigungu,category,description,road_address,lot_address,latitude,longitude,phone,website_url,image_url,duration_minutes,indoor,rain_ok,family_friendly,parking_available,wheelchair_accessible,pet_friendly,requires_reservation,price_min,price_max,status,public_transport_score,source_url,source_updated_at,last_verified_at,license,quality_status
tourapi,2747447,무안황토갯벌랜드 캠핑장,광주,,체험·스포츠,,전남광주통합특별시 무안군 해제면 황토갯벌길 54-20,,35.09818175,126.33393,,,http://tong.visitkorea.or.kr/cms/resource/54/2747754_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2435007,곡성 기차당 뚝방마켓,광주,,쇼핑·시장,,전남광주통합특별시 곡성군 곡성읍 곡성로 898,,35.2814329,127.3012648,,,,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,1434518,"곡성기차마을전통시장 (3, 8일)",광주,,쇼핑·시장,,전남광주통합특별시 곡성군 곡성읍 곡성로 856,,35.27980803,127.298454,,,http://tong.visitkorea.or.kr/cms/resource/67/2032567_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,132059,"공산장 (1, 6일)",광주,,쇼핑·시장,,전남광주통합특별시 나주시 공산면 공산로 120 (공산면),,34.9429566,126.6091094,,,http://tong.visitkorea.or.kr/cms/resource/64/1971564_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,132054,과역시장,광주,,쇼핑·시장,,전남광주통합특별시 고흥군 과역면 시장안길 15,,34.67945722,127.3622691,,,http://tong.visitkorea.or.kr/cms/resource/15/3518715_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,1976858,"광양5일장 (1, 6일)",광주,,쇼핑·시장,,전남광주통합특별시 광양시 광양읍 백운로 3,,34.97114785,127.5903973,,,http://tong.visitkorea.or.kr/cms/resource/08/3050908_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,3010413,김미영 돌산갓김치,광주,,쇼핑·시장,,전남광주통합특별시 여수시 돌산읍 향일암로 57,,34.59397712,127.8026855,,,http://tong.visitkorea.or.kr/cms/resource/83/3010383_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,1976875,나주목사고을시장,광주,,쇼핑·시장,,전남광주통합특별시 나주시 청동길 14 (삼도동),,35.03703401,126.7235497,,,http://tong.visitkorea.or.kr/cms/resource/84/3548284_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,2717546,남도상회,광주,,쇼핑·시장,,전남광주통합특별시 광양시 눈소9길 55 (마동),,34.94647507,127.7187894,,,http://tong.visitkorea.or.kr/cms/resource/36/3548136_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2758168,남악시장,광주,,쇼핑·시장,,전남광주통합특별시 무안군 삼향읍 남악5로52번길 13-7,,34.81036929,126.4728108,,,http://tong.visitkorea.or.kr/cms/resource/61/3535461_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,132092,"남창장 (2, 7일)",광주,,쇼핑·시장,,전남광주통합특별시 해남군 북평면 달량진길 52-10,,34.40425354,126.6270625,,,,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,132167,"남평장 (1, 6일)",광주,,쇼핑·시장,,전남광주통합특별시 나주시 남평읍 지석로 21,,35.04565444,126.8405198,,,,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,,draft
tourapi,132067,"녹차골보성향토시장 (2, 7일)",광주,,쇼핑·시장,,전남광주통합특별시 보성군 보성읍 현충로 42-1,,34.76563439,127.0772586,,,http://tong.visitkorea.or.kr/cms/resource/82/3027182_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,132093,능주전통시장,광주,,쇼핑·시장,,전남광주통합특별시 화순군 능주면 학포로 1955,,34.99092929,126.9597717,,,http://tong.visitkorea.or.kr/cms/resource/64/3536164_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type1,draft
tourapi,132061,"대치장 (3, 8일)",광주,,쇼핑·시장,,전남광주통합특별시 담양군 대전면 대치8길 28-12,,35.27542093,126.8861072,,,http://tong.visitkorea.or.kr/cms/resource/45/3582045_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,132070,덕양시장,광주,,쇼핑·시장,,전남광주통합특별시 여수시 소라면 하세동길 12-2,,34.79799856,127.6320286,,,http://tong.visitkorea.or.kr/cms/resource/99/3580299_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,132073,"독천장(4, 9일)",광주,,쇼핑·시장,,전남광주통합특별시 영암군 미암면 독천1길 19,,34.72453885,126.5680822,,,http://tong.visitkorea.or.kr/cms/resource/40/1971640_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,1343107,동박새꿈정원,광주,,쇼핑·시장,,전남광주통합특별시 여수시 오동도로 238-32 오동도 등대,,34.7444819,127.7676181,,,,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,2752133,마량 놀토수산시장,광주,,쇼핑·시장,,전남광주통합특별시 강진군 마량면 미항로 164,,34.44906003,126.8198556,,,http://tong.visitkorea.or.kr/cms/resource/80/2752180_image2_1.JPG,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,1143723,목포 동부시장,광주,,쇼핑·시장,,전남광주통합특별시 목포시 산정로 174,,34.80412423,126.3921097,,,http://tong.visitkorea.or.kr/cms/resource/55/3534255_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,1227095,목포 신중앙시장,광주,,쇼핑·시장,,전남광주통합특별시 목포시 원산중앙로 51,,34.81023163,126.3775525,,,http://tong.visitkorea.or.kr/cms/resource/47/3534247_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,1730879,목포 청호시장,광주,,쇼핑·시장,,전남광주통합특별시 목포시 석현로 28,,34.81536516,126.424626,,,http://tong.visitkorea.or.kr/cms/resource/03/3060703_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2765255,목포농산물도매시장,광주,,쇼핑·시장,,전남광주통합특별시 목포시 영산로 648-23,,34.82195054,126.4252036,,,http://tong.visitkorea.or.kr/cms/resource/62/3534262_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,132064,"무안장 (4, 9일)",광주,,쇼핑·시장,,전남광주통합특별시 무안군 무안읍 면성1길 134,,34.98657998,126.4725176,,,http://tong.visitkorea.or.kr/cms/resource/56/1971656_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2748736,무안전통시장,광주,,쇼핑·시장,,전남광주통합특별시 무안군 무안읍 성내리 21-13,,34.99349587,126.4726341,,,http://tong.visitkorea.or.kr/cms/resource/46/3582446_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,132069,"서시장 (4, 9일)",광주,,쇼핑·시장,,전남광주통합특별시 여수시 광무동,,34.74079552,127.7281966,,,http://tong.visitkorea.or.kr/cms/resource/67/3580367_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,3505810,순천 웃장,광주,,쇼핑·시장,,전남광주통합특별시 순천시 북문길 40 (동외동),,34.9586141,127.4849124,,,,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,,draft
tourapi,1343398,여수 특산품전시판매장,광주,,쇼핑·시장,,전남광주통합특별시 여수시 어항단지로 205 (봉산동),,34.73071609,127.7280469,,,http://tong.visitkorea.or.kr/cms/resource/22/3027322_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2783118,여수수산시장,광주,,쇼핑·시장,,전남광주통합특별시 여수시 여객선터미널길 24 (교동),,34.73818476,127.7317936,,,http://tong.visitkorea.or.kr/cms/resource/06/2787606_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2876922,영광고추특화시장,광주,,쇼핑·시장,,전남광주통합특별시 영광군 영광읍 신남로 100-35,,35.27476164,126.4941225,,,http://tong.visitkorea.or.kr/cms/resource/01/2876901_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,132166,"영산포풍물시장(5, 10일)",광주,,쇼핑·시장,,전남광주통합특별시 나주시 풍물시장2길 12-14 (이창동),,34.99150555,126.7078384,,,http://tong.visitkorea.or.kr/cms/resource/36/1972036_image2_1.jpg,70,True,True,False,,,,,,,active,0.5,https://www.data.go.kr/data/15101578/openapi.do,2026-06-30T21:26:27+00:00,,Type3,draft
